record_id,service_type,service_type_label,name,latitude,longitude,district,neighborhood,address,phone,detail,observed_at,retrieved_at,coverage_status,source_transport,source_dataset,source_dataset_url,source_license,source_attribution
pharmacy:-1:38.164885:27.35621,duty_pharmacy,Duty Pharmacy,BULVAR ECZANESİ,38.164885,27.35621,TORBALI,,ALP KENT MH. CEMALİ TUNCER CD. NO:22/A,02328560112,,2026-09-20T08:00:00,2026-09-20T07:31:15.753Z,COMPLETE_FOR_MAPPABLE_ROWS,api,Nöbetçi eczaneler,https://acikveri.bizizmir.com/dataset/nobetci-eczaneler-ve-eczane-listesi,CC BY 4.0,İzmir Büyükşehir Belediyesi Açık Veri Portalı
pharmacy:-1:38.146908:27.364864,duty_pharmacy,Duty Pharmacy,BAŞAR ECZANESİ,38.146908,27.364864,TORBALI,,TEPEKÖY MAH. İSMET PAŞA CAD. NO:80/A,02328554932,,2026-09-20T08:00:00,2026-09-20T07:31:15.753Z,COMPLETE_FOR_MAPPABLE_ROWS,api,Nöbetçi eczaneler,https://acikveri.bizizmir.com/dataset/nobetci-eczaneler-ve-eczane-listesi,CC BY 4.0,İzmir Büyükşehir Belediyesi Açık Veri Portalı
pharmacy:-1:38.889168:27.065746,duty_pharmacy,Duty Pharmacy,YAZAL ECZANESİ,38.889168,27.065746,YENİ ŞAKRAN,,SAYFIYE MAH. KAZIM DIRIK CAD.NO:58/AYENI SAKRAN-ALIAGA/IZMIR,02326287143,21:00 DEN SONRA- İCAP NÖBETİ TUTULMAKTADIR.,2026-09-20T08:00:00,2026-09-20T07:31:15.753Z,COMPLETE_FOR_MAPPABLE_ROWS,api,Nöbetçi eczaneler,https://acikveri.bizizmir.com/dataset/nobetci-eczaneler-ve-eczane-listesi,CC BY 4.0,İzmir Büyükşehir Belediyesi Açık Veri Portalı
pharmacy:675:38.458449:27.114309,duty_pharmacy,Duty Pharmacy,KARSIYAKA ILKE ECZANESİ,38.458449,27.114309,KARŞIYAKA 2,,BAHRİYE ÜÇOK MH. LATİF HN. SK. NO:19/A KARSIYAKA/IZMIR,02323696730,,2026-09-20T08:00:00,2026-09-20T07:31:15.753Z,COMPLETE_FOR_MAPPABLE_ROWS,api,Nöbetçi eczaneler,https://acikveri.bizizmir.com/dataset/nobetci-eczaneler-ve-eczane-listesi,CC BY 4.0,İzmir Büyükşehir Belediyesi Açık Veri Portalı
pharmacy:-1:38.457694:27.099033,duty_pharmacy,Duty Pharmacy,BARLAS ECZANESİ,38.457694,27.099033,KARŞIYAKA 3,,BOSTANLI MAH. 1799 SOK. NO:14/A,02323301160,,2026-09-20T08:00:00,2026-09-20T07:31:15.753Z,COMPLETE_FOR_MAPPABLE_ROWS,api,Nöbetçi eczaneler,https://acikveri.bizizmir.com/dataset/nobetci-eczaneler-ve-eczane-listesi,CC BY 4.0,İzmir Büyükşehir Belediyesi Açık Veri Portalı
pharmacy:-1:38.473777:27.111047,duty_pharmacy,Duty Pharmacy,MERCAN ECZANESİ,38.473777,27.111047,KARŞIYAKA 4,,İMBATLI MAH. 6070 SOK. NO:1,02323663819,,2026-09-20T08:00:00,2026-09-20T07:31:15.753Z,COMPLETE_FOR_MAPPABLE_ROWS,api,Nöbetçi eczaneler,https://acikveri.bizizmir.com/dataset/nobetci-eczaneler-ve-eczane-listesi,CC BY 4.0,İzmir Büyükşehir Belediyesi Açık Veri Portalı
pharmacy:-1:38.456172:27.118948,duty_pharmacy,Duty Pharmacy,ATAŞEN ECZANESİ,38.456172,27.118948,KARŞIYAKA 1,,TUNA MAH. 1690 SOK. NO:8,02323815600,,2026-09-20T08:00:00,2026-09-20T07:31:15.753Z,COMPLETE_FOR_MAPPABLE_ROWS,api,Nöbetçi eczaneler,https://acikveri.bizizmir.com/dataset/nobetci-eczaneler-ve-eczane-listesi,CC BY 4.0,İzmir Büyükşehir Belediyesi Açık Veri Portalı
pharmacy:-1:38.431438:27.140159,duty_pharmacy,Duty Pharmacy,ALSANCAK PARK ECZANESİ,38.431438,27.140159,ALSANCAK,,KONAK İLÇESİ KÜLTÜR MAH.ŞEVKET ÖZÇELİK SOK. NO:16/A ALSANCAK-İZMİR,02324219197,,2026-09-20T08:00:00,2026-09-20T07:31:15.753Z,COMPLETE_FOR_MAPPABLE_ROWS,api,Nöbetçi eczaneler,https://acikveri.bizizmir.com/dataset/nobetci-eczaneler-ve-eczane-listesi,CC BY 4.0,İzmir Büyükşehir Belediyesi Açık Veri Portalı
pharmacy:-1:38.393356:27.07747,duty_pharmacy,Duty Pharmacy,GİZEM ECZANESİ,38.393356,27.07747,HATAY,,MUAMMER AKAR MAH. 45/1 SOK. NO:26/A,02322482935,,2026-09-20T08:00:00,2026-09-20T07:31:15.753Z,COMPLETE_FOR_MAPPABLE_ROWS,api,Nöbetçi eczaneler,https://acikveri.bizizmir.com/dataset/nobetci-eczaneler-ve-eczane-listesi,CC BY 4.0,İzmir Büyükşehir Belediyesi Açık Veri Portalı
pharmacy:-1:38.398113:27.079328,duty_pharmacy,Duty Pharmacy,ÖZPINAR ECZANESİ,38.398113,27.079328,MİTHATPAŞA,,34 SOK. NO:10/B GÜZELYALI,02322245681,,2026-09-20T08:00:00,2026-09-20T07:31:15.753Z,COMPLETE_FOR_MAPPABLE_ROWS,api,Nöbetçi eczaneler,https://acikveri.bizizmir.com/dataset/nobetci-eczaneler-ve-eczane-listesi,CC BY 4.0,İzmir Büyükşehir Belediyesi Açık Veri Portalı
pharmacy:-1:38.93613:26.934701,duty_pharmacy,Duty Pharmacy,OKYANUS ECZANESİ,38.93613,26.934701,ÇANDARLI,,ÇANDARLI MH.BERGAMA CD. NO:1/C,02326732026,,2026-09-20T08:00:00,2026-09-20T07:31:15.753Z,COMPLETE_FOR_MAPPABLE_ROWS,api,Nöbetçi eczaneler,https://acikveri.bizizmir.com/dataset/nobetci-eczaneler-ve-eczane-listesi,CC BY 4.0,İzmir Büyükşehir Belediyesi Açık Veri Portalı
pharmacy:-1:38.049856:27.055455,duty_pharmacy,Duty Pharmacy,ÜNAL ECZANESİ,38.049856,27.055455,ÖZDERE,,29 EKİM CAD.577/D ÖZDERE,02327987374,21:00DEN SONRA- İCAP NÖBETİ TUTULMAKTADIR.,2026-09-20T08:00:00,2026-09-20T07:31:15.753Z,COMPLETE_FOR_MAPPABLE_ROWS,api,Nöbetçi eczaneler,https://acikveri.bizizmir.com/dataset/nobetci-eczaneler-ve-eczane-listesi,CC BY 4.0,İzmir Büyükşehir Belediyesi Açık Veri Portalı
pharmacy:-1:38.472288:27.186034,duty_pharmacy,Duty Pharmacy,MAHUR ECZANESİ,38.472288,27.186034,ATATÜRK,,OSMANGAZI MAH. YAVUZ CAD. NO:299/A bayraklı,02323414441,,2026-09-20T08:00:00,2026-09-20T07:31:15.753Z,COMPLETE_FOR_MAPPABLE_ROWS,api,Nöbetçi eczaneler,https://acikveri.bizizmir.com/dataset/nobetci-eczaneler-ve-eczane-listesi,CC BY 4.0,İzmir Büyükşehir Belediyesi Açık Veri Portalı
pharmacy:-1:38.477776:27.212164,duty_pharmacy,Duty Pharmacy,ARDAM ECZANESİ,38.477776,27.212164,ATATÜRK,,INÖNÜ MAH.784 SOK.NO.1/A,02323436870,,2026-09-20T08:00:00,2026-09-20T07:31:15.753Z,COMPLETE_FOR_MAPPABLE_ROWS,api,Nöbetçi eczaneler,https://acikveri.bizizmir.com/dataset/nobetci-eczaneler-ve-eczane-listesi,CC BY 4.0,İzmir Büyükşehir Belediyesi Açık Veri Portalı
pharmacy:-1:38.376859:27.108344,duty_pharmacy,Duty Pharmacy,YASEMİN BİLGİN ECZANESİ,38.376859,27.108344,ESKİİZMİR-CENNETÇEŞME,,KİBAR MAH. ESKİ İZMİR CAD. NO:429-499,02322653332,24:00'DEN SONRA- BOZYAKA,2026-09-20T08:00:00,2026-09-20T07:31:15.753Z,COMPLETE_FOR_MAPPABLE_ROWS,api,Nöbetçi eczaneler,https://acikveri.bizizmir.com/dataset/nobetci-eczaneler-ve-eczane-listesi,CC BY 4.0,İzmir Büyükşehir Belediyesi Açık Veri Portalı
pharmacy:-1:38.434462:27.162463,duty_pharmacy,Duty Pharmacy,MAHAL ECZANESİ,38.434462,27.162463,ALSANCAK-BASMANE,,HALKAPINAR MAH. MÜRSELPAŞA BULVARI MAHAL BOMONTİ İZMİR PROJESİ B BLOK NO:172/4A,02322462425,,2026-09-20T08:00:00,2026-09-20T07:31:15.753Z,COMPLETE_FOR_MAPPABLE_ROWS,api,Nöbetçi eczaneler,https://acikveri.bizizmir.com/dataset/nobetci-eczaneler-ve-eczane-listesi,CC BY 4.0,İzmir Büyükşehir Belediyesi Açık Veri Portalı
pharmacy:-1:38.4517:27.248269,duty_pharmacy,Duty Pharmacy,FUNDA ECZANESİ,38.4517,27.248269,BORNOVA 4,,DOĞANLAR MAH. 1550 SOK. NO:51/C,02323429402,,2026-09-20T08:00:00,2026-09-20T07:31:15.753Z,COMPLETE_FOR_MAPPABLE_ROWS,api,Nöbetçi eczaneler,https://acikveri.bizizmir.com/dataset/nobetci-eczaneler-ve-eczane-listesi,CC BY 4.0,İzmir Büyükşehir Belediyesi Açık Veri Portalı
pharmacy:-1:38.539041:27.039406,duty_pharmacy,Duty Pharmacy,ÜSKÜP ECZANESİ,38.539041,27.039406,MENEMEN 2,,9 EYLÜL MAH. 253 SOK. NO:19/A,02329938979,24:00A KADAR,2026-09-20T08:00:00,2026-09-20T07:31:15.753Z,COMPLETE_FOR_MAPPABLE_ROWS,api,Nöbetçi eczaneler,https://acikveri.bizizmir.com/dataset/nobetci-eczaneler-ve-eczane-listesi,CC BY 4.0,İzmir Büyükşehir Belediyesi Açık Veri Portalı
pharmacy:-1:38.390634:26.747354,duty_pharmacy,Duty Pharmacy,MEHMETÇİK ECZANESİ,38.390634,26.747354,ÇEŞMEALTI,,DENİZLİ MAH. 113 SK NO: 3/B,02327554027,,2026-09-20T08:00:00,2026-09-20T07:31:15.753Z,COMPLETE_FOR_MAPPABLE_ROWS,api,Nöbetçi eczaneler,https://acikveri.bizizmir.com/dataset/nobetci-eczaneler-ve-eczane-listesi,CC BY 4.0,İzmir Büyükşehir Belediyesi Açık Veri Portalı
pharmacy:-1:38.368106:26.837361,duty_pharmacy,Duty Pharmacy,URLA BASAR ECZANESİ,38.368106,26.837361,ZEYTİNALANI,,M.FEVZI ÇAKMAK MAH. N. KEMAL BULV. NO:27/13,02327663516,,2026-09-20T08:00:00,2026-09-20T07:31:15.753Z,COMPLETE_FOR_MAPPABLE_ROWS,api,Nöbetçi eczaneler,https://acikveri.bizizmir.com/dataset/nobetci-eczaneler-ve-eczane-listesi,CC BY 4.0,İzmir Büyükşehir Belediyesi Açık Veri Portalı
pharmacy:-1:38.192572:26.785809,duty_pharmacy,Duty Pharmacy,SIĞACIK ATA ECZANESİ,38.192572,26.785809,SEFERİHİSAR-SIĞACIK BÖLGESİ,,SIĞACIK MAH. AKKUM CAD. NO:9/E,02327433500,,2026-09-20T08:00:00,2026-09-20T07:31:15.753Z,COMPLETE_FOR_MAPPABLE_ROWS,api,Nöbetçi eczaneler,https://acikveri.bizizmir.com/dataset/nobetci-eczaneler-ve-eczane-listesi,CC BY 4.0,İzmir Büyükşehir Belediyesi Açık Veri Portalı
